wavelength_micron,FLAM_reference_W_m2_micron,FLAM_uncertainty_W_m2_micron,normalized_flux,normalized_uncertainty,n_primary_sources,interpolated_from_native_grid
1.7100000000000009,2.0823844166666676,0.008950027777777795,0.9752143278655427,0.004191442873768226,1,True
1.7150000000000007,2.0926285589519673,0.008833755458515231,0.9800118255097621,0.004136990664670102,1,True
1.720000000000001,2.1058352547307124,0.00853652110625911,0.9861967349069473,0.00399779100646386,1,True
1.725000000000001,2.102400029112081,0.008594745269286764,0.9845879631470709,0.00402505832442787,1,True
1.7300000000000009,2.096171790393012,0.00871205240174675,0.9816711781444604,0.004079995153295867,1,True
1.7350000000000008,2.094168267831151,0.008813245997088798,0.9807328960996607,0.004127385751917307,1,True
1.740000000000001,2.101278893740904,0.008849636098981085,0.9840629173060158,0.004144427825644814,1,True
1.745000000000001,2.1108327034883736,0.008900363372093033,0.9885371210490249,0.004168184228716399,1,True
1.7500000000000009,2.1195617612809325,0.008987030567685609,0.9926250801020879,0.004208771879210393,1,True
1.7550000000000008,2.1286284279476,0.009103187772925785,0.996871146855444,0.004263170178548594,1,True
1.7600000000000011,2.140455211062594,0.009241470160116479,1.0024098208168841,0.004327930058713122,1,True
1.765000000000001,2.1310765406976717,0.009171889534883699,0.9980176376815335,0.004295344325682394,1,True
1.770000000000001,2.121418710990501,0.009053514246947059,0.993494719707726,0.004239907262315481,1,True
1.7750000000000008,2.115068575063614,0.008918575063613219,0.9905208482696624,0.004176713058630321,1,True
1.7800000000000011,2.1199795165394413,0.008829516539440184,0.9928207216514475,0.004135005510255979,1,True
1.785000000000001,2.1305917070063733,0.00887898089171979,0.997790582216365,0.004158170467060101,1,True
1.790000000000001,2.148343299363061,0.009101910828025521,1.0061039402448415,0.004262572164583129,1,True
1.7950000000000008,2.137997509529858,0.0091799745870394,1.0012588394086683,0.00429913068647182,1,True
1.8000000000000012,2.128662366412214,0.009237175572519098,0.9968870407877518,0.004325918833828937,1,True
1.805000000000001,2.1311369211195936,0.009294427480916044,0.998045914810439,0.004352730829212441,1,True
1.810000000000001,2.1342551908396956,0.009462824427480957,0.9995062509927758,0.004431593844967134,1,True
1.8150000000000008,2.1383880152671773,0.009644961832061073,1.0014417195661933,0.004516891739613838,1,True
1.8200000000000012,2.1467086259542008,0.009676768447837159,1.0053383962285962,0.004531787292604676,1,True
1.825000000000001,2.1498467938931296,0.009682569974554705,1.006808051068883,0.0045345042414702,1,True
1.830000000000001,2.149267557251908,0.009670687022900776,1.0065367851742562,0.00452893926287283,1,True
1.8350000000000009,2.146563994910941,0.00972793893129772,1.0052706631700352,0.004555751258256333,1,True
1.8400000000000012,2.1480243329097854,0.009810317662007649,1.0059545630919713,0.004594330551232554,1,True
1.845000000000001,2.1547841804320216,0.00992467598475225,1.009120309101742,0.004647886404781308,1,True
1.850000000000001,2.1646750254452947,0.009995089058524186,1.0137523519149905,0.0046808619869369615,1,True
1.8550000000000009,2.1702647649301134,0.010054942820838637,1.0163701173914326,0.004708892472623724,1,True
1.8600000000000012,2.164362604828461,0.010105768742058463,1.0136060402832772,0.0047326950742009495,1,True
1.865000000000001,2.157635190839693,0.010197862595419873,1.0104554834221997,0.004775824116364144,1,True
1.870000000000001,2.1521760559796443,0.010335190839694723,1.0078988822055082,0.004840137155957395,1,True
1.8750000000000009,2.15586562340967,0.0106405343511451,1.0096267663524452,0.004983134464669415,1,True
1.8800000000000012,2.161857954256673,0.010696810673443424,1.0124330718801549,0.005009489577292066,1,True
1.8850000000000011,2.1694698854961763,0.010570152671755742,1.0159978624865758,0.004950173585011273,1,True
1.890000000000001,2.1394126335877797,0.010646488549618336,1.0019215649102362,0.004985922912189278,1,True
1.895000000000001,2.121209097839898,0.010728246505717933,0.9933965544764934,0.005024211486367603,1,True
1.9000000000000012,2.1187186277001264,0.010817191867852627,0.9922302269992094,0.005065866039127747,1,True
1.9050000000000011,2.134223735705214,0.010824561626429478,0.9994915200441643,0.005069317416356433,1,True
1.910000000000001,2.145104656488548,0.010857671755725218,1.00458723136593,0.005084823425827236,1,True
1.915000000000001,2.136504147582696,0.010991259541984757,1.0005594738372083,0.005147384748388745,1,True
1.9200000000000013,2.1294721346886893,0.011102172808132173,0.9972662683785602,0.005199327226171241,1,True
1.9250000000000012,2.1233772773536885,0.011192595419847334,0.9944119480370243,0.005241673598820726,1,True
1.930000000000001,2.1191660814249356,0.011211679389312982,0.9924397768210378,0.0052506109306152265,1,True
1.935000000000001,2.1280975984752257,0.011388411689961936,0.9966225508215083,0.005333377527603784,1,True
1.9400000000000013,2.147189085133423,0.011687013977128409,1.0055634030389538,0.005473217811869981,1,True
1.9450000000000012,2.1390712960609894,0.011784345616264316,1.0017617110215404,0.005518799793890339,1,True
1.950000000000001,2.1355857760814256,0.011824122137404573,1.000129385598373,0.005537427782564361,1,True
1.955000000000001,2.1389890839694665,0.011785954198473276,1.0017232097683926,0.005519553118975358,1,True
1.9600000000000013,2.1498474714104225,0.011753189326556536,1.0068083683611975,0.005504208799123488,1,True
1.9650000000000012,2.1547934688691197,0.011788322744599802,1.0091246590271779,0.005520662347463774,1,True
1.970000000000001,2.1400285387547617,0.012004332909784041,1.0022100032689947,0.005621823404166971,1,True
1.975000000000001,2.1273551461245215,0.012114218551461258,0.996274848368316,0.0056732846287769105,1,True
1.9800000000000013,2.118648905852421,0.012185521628498761,0.9921975751294089,0.005706677013867451,1,True
1.9850000000000012,2.131918625954202,0.012312748091603086,0.9984119998371854,0.0057662592258307934,1,True
1.990000000000001,2.14067494282084,0.012349034307496815,1.0025127247558558,0.005783252648063674,1,True
1.995000000000001,2.1457384752223643,0.01231091486658195,1.0048840589379866,0.005765400696880757,1,True
2.0000000000000013,2.113969767441852,0.01487294573643478,0.9900062588750559,0.0069652412223461585,1,True
2.0050000000000012,2.081295348837202,0.017498914728682757,0.9747042997733174,0.008195025005433695,1,True
2.010000000000001,2.09049758081335,0.016562659019812045,0.9790138539553676,0.007756561302704795,1,True
